A,G,E,P,EY,I,prob_Y,Y
20.0,1,0.12375230673579085,11,26.457880587514364,9.710285233158961,0.5775067653233787,1
20.0,1,0.1252286066037953,9,26.75649218444833,9.850342286493902,0.6112299408465126,1
20.0,1,0.11970366716608682,7,20.382792342852273,9.466489467009652,0.416584094726802,0
20.0,1,0.12478492499522087,9,26.767659656082383,9.41817041310661,0.5590467232898615,0
20.0,0,0.009067881401386924,10,27.821927317715804,8.09026748921918,0.4015050054275579,1
20.0,0,-0.09182793292675095,10,23.519492197533207,9.770794965222802,0.490094835380826,1
20.05233200306356,0,0.03346299428010113,8,26.829254758502703,9.91757191923877,0.6150211953975627,1
20.0,0,-0.05154231283571792,8,25.28012517363512,9.404299934993311,0.5036041494033748,0
20.0,1,0.1572382283540762,8,34.195268258079864,9.92213106447699,0.780612105391656,1
20.0,1,0.06785022685296638,9,30.846093554818594,9.50733067990681,0.6595411964517939,1
20.0,1,0.12440881388299185,9,30.367197718806334,9.73559289093146,0.6804348952228776,1
20.0,1,0.15237302267392205,7,31.638861635678285,9.718910825934724,0.7173471273589132,1
20.0,1,0.24005644307110485,9,24.148112449390087,7.183403448647644,0.25267269143445653,0
24.998976065073606,0,-0.01827223908154868,8,34.063326976330615,9.797385566408378,0.7513667346564245,1
20.0,1,0.15219472088823238,10,25.893228421227967,8.796650613131552,0.45826903744542274,0
20.0,0,-0.153430752254335,8,30.343926139125944,9.946950822661641,0.677253435395994,1
20.0,0,-0.12182043150738125,10,28.82825516776996,5.173511719497624,0.1391476482800812,1
20.0,0,0.0530893308404774,9,23.178179571944334,8.098368162393593,0.30631525156827305,0
20.0,1,0.13656472675814857,9,22.85256631339586,9.675632122269217,0.495101545033087,0
20.0,1,0.13517682042464607,7,23.407674932716127,9.833562665551185,0.5391570189947863,0
20.0,1,0.05334960886910223,7,29.553232583116223,9.858557263200424,0.6776709488434707,1
21.096505109425756,0,-0.06123595910966706,9,25.992900229321634,9.381519433003563,0.5121181907263465,1
20.0,1,0.04660304571512952,10,27.80073302917828,9.600764122027025,0.5921108235527601,1
20.0,0,0.013664646000324132,8,21.814415617513923,8.62284181380399,0.3339708578204339,1
20.0,1,0.18547353496577168,11,29.86153547078233,9.587462440262797,0.6507554280576198,1
20.0,0,-0.060329773578382595,9,27.27100075318547,9.219633815860899,0.5239323467283917,0
20.0,0,-0.09121560707673887,10,25.58392922409232,9.241823692212433,0.4756788058439806,1
20.0,0,-0.13782636465853249,9,26.708635992172947,9.702528477962195,0.560271784943811,1
20.0,1,0.08672847487986712,12,32.667654909049176,9.921699267970055,0.7315409043253287,0
20.0,1,0.13842951728783592,7,32.03672023628179,9.833317165092524,0.7352369576872582,1
20.0,0,-0.054046378845838405,8,25.022411056311952,9.48475884826937,0.5069052757361101,1
20.0,0,-0.0736310568332692,9,26.60392614446987,7.439050247939508,0.2957024329725882,0
20.0,0,-0.042257671409457576,8,29.54166708516473,8.382146210052925,0.4835400740121949,0
20.0,0,0.0030713923085715633,8,27.41890052974378,9.43503981532539,0.5673313116219533,0
20.0,1,0.18384591026827934,8,31.55351784718502,9.932746875599195,0.7356875730329524,0
20.0,0,0.01790559761583166,7,23.770646945214057,9.281624910230862,0.46471927290490445,0
20.0,0,-0.003069600838346842,9,30.70776436229944,9.848881307817589,0.6862687930486804,1
20.0,0,0.04081370183394084,8,27.574293103279622,9.387895051202662,0.5699897189016989,0
20.0,1,0.04261832688425804,9,23.656500526790836,9.416504784425323,0.4710977819542498,0
20.0,0,-0.02176658437733403,8,25.72070170751454,8.592075020431984,0.41757163416746934,0
20.0,0,-0.0337772870396133,10,31.208093090564194,9.629753490127449,0.6654637300399425,1
20.0,1,0.09712552978363154,7,25.864043748215565,9.796840586381428,0.5902985399856276,1
20.0,0,-0.04365850006211891,7,29.307929978273343,8.837462694053512,0.5397924977475667,0
20.0,0,-0.020381365298177134,10,22.487665925598744,8.174009134656862,0.2879260480842659,1
20.0,1,0.07497708640836065,9,27.893669548711443,9.910811240756772,0.6390657685397042,1
20.0,1,0.035083153488055796,7,25.79157416042033,9.736154853194728,0.5736083722475029,0
20.0,1,0.18776786742521667,7,22.069225816203975,9.658983231764356,0.490528722834748,1
20.0,0,0.016065046883475875,8,28.603557996996962,8.849188017028677,0.5257292164152543,0
20.0,1,0.15926027367718965,9,24.135262287383043,7.7272572045297325,0.298559981662456,1
20.0,0,-0.07794096459231725,9,25.44137801535974,9.178695359871917,0.47092421507050675,1
20.0,1,0.13586560571990114,9,29.3282311753432,9.651932116576642,0.6492564547073973,0
20.0,1,0.0817400803895445,11,28.977403642139965,8.934247096223285,0.5387903561064228,1
20.0,0,-0.031124111258894305,7,27.031043620821485,8.07879578695841,0.3914437379460572,0
24.975337176791378,1,0.0846699117887505,9,35.297057852706445,9.942326156171037,0.7912132807070678,1
20.0,1,0.02784973886101616,9,29.567741055838876,9.78107397629698,0.6570750129972959,1
20.0,0,-0.0088791909103077,8,35.0,9.963318515664495,0.7836805425392975,1
20.0,0,-0.005517869927211427,12,27.390855783300633,9.438077103819474,0.5465746907363547,1
20.0,0,-0.04352596261055658,11,28.752570350915047,8.133103165214248,0.41818844041284386,1
20.0,0,0.02111285633985638,9,20.677672352219908,6.295410327409239,0.12079526769880967,0
20.0,0,-0.036070502962608275,13,27.379158230067425,8.343338095469441,0.402686113667275,0
20.0,1,0.1789572159627606,8,29.556623582057963,9.947694049739406,0.6961463012909179,1
20.0,1,0.09762610284668494,8,31.6017929743648,9.636703683729728,0.697910957427538,1
26.276864460312254,0,-0.10092817583676644,11,30.50827858124186,9.625234692645984,0.6370818956467352,1
20.0,0,-0.04154646929895067,7,31.92529513650252,9.770727100483297,0.7086697374812019,0
20.0,1,0.0590494998094816,11,28.41164626136828,9.644456627426694,0.6088920973423727,0
20.0,0,-0.07416638208091175,8,21.411786425198283,7.341230893672913,0.19540517838385615,0
20.0,1,0.08564605007257742,9,28.382772459528045,9.369015657366003,0.5877468188565977,1
20.0,0,-0.06400756698189541,9,24.496421254649533,8.5907681221686,0.3780279316102344,0
20.0,0,-0.163129865851164,10,22.55524645635921,8.726552790886931,0.3331832858007985,1
20.0,0,-0.0147966168262198,10,28.859530341957736,9.20679517581758,0.5623964673073324,1
20.0,1,0.03044332455278498,11,29.55400400647443,9.658608965571322,0.634058199105893,1
27.206856554539,1,0.14430907316714714,10,31.260748563841783,9.749948214511049,0.6989167688854464,0
20.0,1,0.06953265964994426,7,30.000655555614482,9.892944161253542,0.6927731484929759,1
20.0,0,0.10303362778037051,8,29.684779640661766,9.863803855079885,0.6817709239421498,1
20.0,1,0.04685886716574639,8,31.49589419176833,9.877035484298116,0.7153602902018834,1
20.0,1,0.19301374033279173,10,29.00550547455627,9.36121822467156,0.6098324419746115,0
20.0,1,0.007480719926363344,10,25.053606986110527,9.46159923031116,0.5022105093730154,0
20.0,0,-0.049490677615124046,9,26.18678592387264,9.461306926913531,0.5283787712657821,1
20.0,1,-0.005798769797232595,8,27.27578183897206,9.657963971061799,0.5899324903527149,0
20.0,0,-0.02914214222562944,9,20.88335879928962,7.897034220791918,0.2334973221080005,1
20.0,1,0.16660787243500386,9,29.195637048267493,9.939436830905517,0.6817089418441451,1
20.0,1,0.021065404771970053,9,29.64578955409637,9.6361758742004,0.6415849880303873,1
20.0,1,0.20353850291181963,9,27.1558091779553,9.72847199389122,0.615534435046199,1
20.0,0,-0.12441902522844805,9,29.17575430270367,9.534063107123046,0.6014350236811238,0
20.0,1,0.09349770861048978,8,26.016756419548038,9.33456482970506,0.5313917632875453,1
20.0,1,0.05908310035192299,8,28.974142792029713,9.84417291791501,0.6590509531937193,1
20.0,0,0.003604674949019504,8,29.990044380151932,9.83543109525289,0.6744865256461062,0
20.0,0,-0.025124865511097993,7,29.84599171803011,9.185037837820575,0.5978146936930185,1
20.0,0,-0.09527076099791343,8,26.832449262742085,8.69065768846184,0.44793044227671547,1
20.0,0,0.0362830993512252,9,25.519163307848725,9.365612376840197,0.510477107733286,0
20.0,1,0.13689244514476584,8,22.570006587135754,8.836907576098355,0.3902946569490501,0
20.0,1,0.04822825726571833,9,25.789306356648336,9.926286916531241,0.5878873757619117,1
20.0,1,0.16544658879163954,10,32.56461847773995,9.953520335541272,0.7474176374451086,1
20.0,1,0.11347881523117631,9,30.87387063664685,5.138268548292695,0.18277049051923908,0
20.0,0,0.005030941492795926,8,28.701689929141274,9.433326747273123,0.5985370928919626,1
20.0,1,0.13805337934440842,8,28.161654146786724,6.8347866434184725,0.29164892853271,1
20.0,1,0.1210712947931839,7,29.20668303630109,9.22696853238593,0.6050376981409991,1
20.0,0,-0.02955976002006444,7,28.17647024227641,8.4711780908919,0.46761251584891983,1
20.0,0,-0.0478081792821482,8,27.556813176232716,8.930164098046196,0.5017211921706577,0
20.0,0,-0.044268318554172736,8,24.433898858703852,9.186022709397541,0.4561858153552414,0
20.0,0,-0.10296873936120915,12,31.545664744912028,8.837423797835589,0.5629810031615814,1
20.0,1,0.1855844449405022,9,29.170475210882916,9.97274358423168,0.6868130929392237,0
20.0,0,-0.059152312380744865,7,27.320293335658018,9.623356362309401,0.585633564786274,1
21.25401624641364,0,0.09302702294642295,9,32.86070623450834,9.915092478621618,0.746338939598222,1
20.0,0,-0.07023796070142391,10,21.604809554097557,8.22219246432217,0.27000437637835745,0
20.0,1,0.13733147955564484,7,26.664195247418302,9.532951436199676,0.5825799038341108,0
20.0,0,-0.03233334858186698,8,25.210749124393747,5.9487051148446515,0.15307117038303936,1
20.0,1,0.09027164607200966,8,28.922961617584715,9.902360151557975,0.667885636807162,1
20.0,0,-0.14860234741143713,7,28.11234078359187,8.563623168484167,0.4627085567621029,0
20.0,1,0.14683023350128854,9,26.024877487668686,9.784721664497644,0.5883901213108468,0
20.0,0,0.013307635161959985,7,25.209883264991205,8.889199251037274,0.4511696356236179,0
20.0,1,0.09405913797377152,8,24.85227912921396,9.838548223898014,0.565019026003696,1
20.0,1,0.10738262755668726,11,29.140599321636557,9.748605994952388,0.6437766982531641,1
20.0,0,-0.15299044070904466,10,26.702797159877807,9.913821643364702,0.5792357200326347,1
20.0,0,-0.07232151932711628,9,27.082717624796253,8.980249079985175,0.48782391782154844,0
20.0,0,0.03332167749483339,9,24.902724454497665,7.884023650930469,0.31821124908094395,1
20.0,1,0.0734832804852148,9,30.687403364153106,9.88277766474052,0.697605501260325,1
20.0,1,0.07269284999469083,11,20.80952024714974,8.426617157511604,0.285028587498864,0
20.0,1,0.148625961965682,8,25.84487369738172,8.75466570673659,0.4616153554536989,1
20.0,0,-0.02675912260084551,9,27.8277563884266,9.238240449056011,0.5442754273803284,0
20.0,0,-0.050820311329864365,8,32.66667874560182,9.70031282507365,0.711245261333952,0
20.0,1,0.11317136383392634,8,29.894380190236422,9.598882455194769,0.6582466536762469,1
20.0,1,0.039826513095780336,8,26.690719323284977,9.167621734157263,0.520693566248721,0
20.0,1,0.1396661832337639,11,25.612735294543494,9.772035521895011,0.5663229280384858,1
20.0,0,-0.15221411717269417,9,23.53980697904486,8.806740815038719,0.37058558841353456,1
20.0,0,-0.160175448782581,8,23.71398874662366,8.168960034633423,0.30699977407186224,1
20.67409231181358,0,0.07395273144108505,11,24.590011744812447,9.502710168949083,0.4992681302929885,1
20.0,1,0.09829029661473443,8,30.2661337556899,9.912389101113709,0.6988817669134358,0
20.0,1,-0.0063066883882499924,10,33.21539452020735,9.943810751594333,0.742543925161771,1
20.0,1,0.14350914866552067,10,31.773819041586016,9.551662118872098,0.6886700430719495,1
20.0,0,-0.13004514181844545,8,24.063177710737076,8.67751938474116,0.3752123760317667,1
20.0,0,0.04859232029806726,9,24.201867276096372,6.619759468494099,0.1889899080776395,0
20.0,0,-0.06024413535328427,11,31.428552667155895,9.019057109491042,0.5919425585141274,0
20.0,0,0.03705772337605029,11,29.302982096587012,9.202152849563447,0.57435533835011,1
23.963926019021656,0,0.07233822054694938,11,29.415466129873536,9.634308732899248,0.6328841643855415,1
20.0,0,-0.04448869263416577,12,28.782150145810405,9.542266559500787,0.5886964463931892,1
20.0,1,0.07934666943560031,8,24.36453602525905,9.768562314041853,0.5425055626217301,1
20.0,0,0.046071168230838566,8,28.399456830730767,7.498804570284547,0.3594871090965302,0
20.0,1,-0.02745404052578221,9,29.986571519902803,9.888236630302682,0.6721882543468585,1
20.0,0,0.06283290817996534,11,27.60351345952688,8.595353240730576,0.45988250030363476,1
20.0,1,0.06551758377746852,11,28.18079217146425,9.70531806911657,0.6114085687655801,1
20.0,1,0.03322817210154738,10,28.129291642099396,9.8205222856004,0.624512418103175,1
20.0,1,-0.003962995098107935,10,28.37009637993275,8.829602858099332,0.5046926099299823,1
20.0,0,-0.06341941837402987,7,24.323514328446862,6.287132155260412,0.1646567146937719,0
20.0,1,0.11217421729356769,8,30.402837858686656,8.571832602344777,0.5479305469512558,0
20.0,0,-0.018874909708836374,11,26.968930074916702,9.646858171673504,0.5647898096158082,1
20.0,1,0.11461616395251739,8,31.34489389659208,9.889123239305649,0.7203875130052962,1
20.0,1,0.12861205084948002,9,31.349150429536206,9.956831358482585,0.72445870325443,1
20.0,0,-0.0477920902712371,8,29.05310055407822,9.84054507889436,0.6483312490823615,1
20.0,0,0.00017957827097492274,8,29.50660260333747,9.133103906825296,0.5811089799922866,1
20.0,0,0.00026407028831265666,8,28.954881947197194,9.896068251905549,0.6578392342428304,1
20.0,0,-0.011143378306268159,8,25.346279669214162,9.079611267126783,0.46975881396844144,1
20.0,1,0.09195101447972565,11,26.910860957857054,9.129174870923688,0.5128444066977081,0
20.0,1,0.21053667016422373,9,22.649953738825385,9.296996557868804,0.4521004655671221,0
20.0,0,-0.03263937756435342,8,28.543870876978044,9.322040341367241,0.5766687613395256,1
20.0,0,-0.026261307986829963,8,28.51255681544038,9.949241372453656,0.6508485595038315,1
20.0,0,0.022729254475158722,14,27.556068334281488,9.701252775101368,0.578206194202161,0
20.0,0,-0.0673081087938433,8,28.843735704966793,9.49779136961573,0.6010017270634344,1
20.0,1,0.11047976420729233,8,27.676886266974094,9.580795442552756,0.6042850151072249,0
20.0,1,0.020767099424499946,9,27.757665387109206,9.661900140905562,0.6001645202691681,1
20.0,0,0.06667259636564449,10,23.165846727034342,8.941597307658013,0.39883084914688927,1
20.0,1,0.15895389717243835,9,33.175193926076204,9.335554501614036,0.701368716717882,1
20.0,1,0.18721521740692104,9,24.90026416845664,9.542369746105159,0.5359054382457248,0
20.0,1,0.14389613438844806,9,34.336382915462025,9.725850261206899,0.7608894329126186,1
20.0,0,-0.11900927808796063,8,29.70737595939662,9.630945812568363,0.631051726833542,1
20.0,1,0.05401931325285925,9,26.438575289798987,9.005845821846687,0.49071121729744516,1
20.0,1,0.14238779931472834,9,25.8970231773522,9.783835799364972,0.5846433888549756,0
20.0,0,-0.03287035998320392,7,28.56576663642708,9.23541752750033,0.5719134992729852,1
20.0,0,-0.05224408501782973,8,26.62545313587412,9.935661820605372,0.602113625355168,0
20.0,1,0.044424779933079694,7,33.23498397061258,9.937773229159859,0.7588545102077108,1
20.0,0,-0.07070778066449279,7,30.938124286772705,9.968090295765474,0.7056429556713858,1
20.0,1,0.12887113257740268,8,26.624252158237056,9.413209739015485,0.5605738131617146,0
20.0,1,0.03552805185957897,8,30.160316971547093,9.708387582538617,0.6677475326532003,1
20.0,0,-0.05822147664867949,10,22.668567836687462,5.989272569915835,0.11934197753128037,0
20.0,1,0.21257939538522563,10,34.96639026282902,9.526473025740854,0.7567800830941576,1
20.0,0,-0.05791101890527567,7,26.78442322882028,9.410412058363109,0.5464915815285314,0
20.0,0,0.043174427651470726,9,27.829077885546113,8.978171621099628,0.5206460814071167,0
20.0,1,-0.05784231492711461,9,26.944553188525436,8.427678185671963,0.4178571471405699,0
20.0,0,-0.014699194003044536,7,29.554435094445935,9.654619708800237,0.6473054715668912,1
20.0,0,-0.003320837823049261,8,25.388332422451075,8.118757092882698,0.3558498196352616,1
20.0,1,0.10559375181834696,8,31.461020719692105,9.847841318664173,0.7176521432338199,1
20.587061074978088,1,0.12380168543558223,12,30.78999443149691,9.973571963420609,0.7024854345720444,0
20.0,0,-0.04400762729022328,9,23.201269850789778,7.778466209707958,0.26432807480184306,0
20.0,0,-0.006056705678260554,12,32.33345726814491,9.924862327177264,0.7159019424500263,0
20.0,1,0.18090272490199466,8,32.26361030516365,9.71996268600787,0.7284592080298052,0
20.0,1,0.11013265720453935,12,28.29132446550496,9.543475117427214,0.5956594277583078,1
20.0,1,0.07468806259438698,10,24.47151371157146,8.813455324116296,0.41584943320524453,1
20.0,1,0.01411130795380433,10,25.26079477706591,6.40053288404693,0.1827752332595343,0
20.0,0,0.04450583574224676,9,25.123209662078526,8.941167371143258,0.448732820961492,1
20.0,1,0.20409600496466396,8,29.19734660366314,9.803921845959193,0.6756318311005574,0
20.0,0,-0.092248861293865,10,31.637787016311794,9.11157021116013,0.6088261807892933,0
20.0,1,0.0998851033455237,12,30.27833219609786,9.97127872781905,0.6888804181793579,1
20.0,0,0.05198395311188431,9,31.59004004947353,9.285626535081153,0.6495040104456511,1
20.0,0,0.014656545479659333,13,26.90383016969694,9.225788795482885,0.5061923594756557,1
20.0,1,0.10260378936830983,9,25.204869763774127,9.500839431243985,0.5277861141977406,1
20.0,1,0.15609655293288172,7,25.89709914496096,9.497745479764015,0.5617932721559078,1
20.0,0,-0.09488839528632659,8,28.418284613381243,9.178971365996407,0.5483225687681725,1
20.0,1,0.19329774172266023,7,24.885705956087268,9.831269706458208,0.5824080471280344,0
20.0,1,0.010284330834975153,10,26.48608429896671,9.446610585283393,0.536434632643995,0
20.0,1,0.07876962301005352,10,27.752699508104484,9.943387233185142,0.6353619920532192,1
20.0,0,0.002725535932947998,10,23.27010878566227,8.646217674292808,0.3590301400431483,0
20.0,0,-0.008789116805859643,12,29.994200148951844,9.14064818548792,0.5736661215384228,0
20.0,1,0.13324791153391446,7,25.537025500903894,9.628686080170876,0.5662289825202826,1
20.0,1,0.06374870637386343,10,32.47227356977612,9.886656833514591,0.7293587436816745,1
20.0,0,-0.1415072071922115,9,29.612156000157018,5.949261165842795,0.20654853958656552,0
20.0,0,-0.12525908020545823,9,25.41366747910818,8.75573096224924,0.412328728471057,1
20.0,0,-0.04632799333173898,7,23.387127712609985,7.399318534220817,0.239945244050893,1
20.0,1,0.014539733475733785,10,25.372039362732263,7.636247542727129,0.29557463587881555,0
20.0,0,-0.1034171505722491,9,26.222031983484026,9.147309705001764,0.4833062004229689,1
20.0,0,-0.024465798254413307,11,28.170601138013488,9.636621995624656,0.5921542470315507,0
20.0,1,0.056624256690745445,10,23.45349454243933,9.620443082252617,0.4882083230781772,0
20.0,1,0.013179726171054118,10,28.72018931573701,9.517313978672037,0.6001780901175068,1
20.0,1,0.10464634304549103,10,26.5575943250208,9.897285143485115,0.6048384184957015,1
25.255451966177745,0,0.04498087288640107,12,33.64142118350612,9.417995360496633,0.6957425451468211,1
20.0,0,-0.023285129804219706,9,23.37592481925516,7.636294804186779,0.25600217259943414,1
20.0,1,-0.005676903587274795,13,26.578472531668716,8.864311864869391,0.45049515980321286,1
20.0,1,0.06352631712989376,8,25.007446265604706,9.821974761256758,0.5630428708202537,1
20.0,0,0.001116315487558528,9,20.610782075950347,9.057834428414669,0.34969141025954487,1
20.0,1,0.03229059871886275,9,34.108038026027856,9.32873948555837,0.7068987520074751,0
20.0,1,0.10220907975995663,9,25.220795354410576,8.732218213032784,0.43250051597095446,0
20.0,1,0.03933587460287924,9,29.59941911626655,9.895636418359276,0.6718311001563683,1
20.0,1,0.19885412555692727,10,27.66983462235192,8.459005358294341,0.4662649862160247,1
20.0,0,-0.057145895103625666,10,33.09188095335516,9.68186289286697,0.7089908715844967,1
20.0,0,-0.09548049310911139,11,25.892113499713908,9.79378143702456,0.5468872624479998,0
20.0,0,-0.12518099180798764,8,25.180878654202722,9.431383719731812,0.49530382516390287,0
20.0,0,-0.03472254520371609,8,26.882674922012345,8.919584061138902,0.4851852798446985,1
20.0,0,-0.02214569758583812,8,28.53088063064077,9.584373134567329,0.6092658495539697,1
20.0,0,0.003688962086783376,12,29.501323872458094,9.67461674357609,0.6273255692946503,1
20.504981836315096,0,0.03758268275734944,7,31.300657870063766,9.666868896387996,0.6929833100288096,1
20.0,0,-0.0051023168205126535,7,25.850800104682282,5.326311908130773,0.12758271298460513,0
20.0,1,0.12126788818357559,11,27.13339754939961,9.176698958060978,0.5279864860790009,1
23.299799935410988,1,0.12934269960433842,8,35.986925153496756,9.946886602630771,0.8095105025094692,1
20.0,1,0.06956549836030979,12,24.422374229928344,9.666579467690266,0.5104447609643552,1
20.0,1,0.053265216146499705,7,34.43528430458316,9.9153229184545,0.7789632214156431,0
20.0,1,0.13722793321002358,7,32.76915384023849,9.757159606130362,0.7419103448194989,1
20.0,0,-0.10598589104762707,12,26.07286640813863,7.3943860424407895,0.2656047505760792,0
20.0,1,0.05731788640593816,7,25.224796698423503,9.328763032848975,0.5118308806297428,0
20.0,1,0.18359049587082799,10,25.07489671745309,9.53842699190952,0.5343059737573941,0
20.0,1,0.08641743485509101,9,28.2562894561087,9.793885482083578,0.6352556690878282,1
20.0,1,-0.029973745947930674,10,27.41537364759745,9.720216323530463,0.5879749205514991,0
20.0,1,0.0797117147763039,10,27.528145794888715,8.296815153192187,0.42800862504651227,0
28.48801366236107,1,0.18403856234853244,9,31.272652431869613,9.731184251434238,0.7055621981253224,0
20.0,0,0.11598482134271204,8,24.102100671887026,8.97197789685547,0.4413258107827673,1
24.93140695558362,0,-0.15617346247162706,10,27.50967599218816,9.485848153656747,0.5460556713148562,1
20.0,0,-0.023361857029864763,10,24.396431603937515,8.54112140968007,0.36992568423585254,1
20.0,0,-0.03780334414424058,11,31.53154805968649,9.64564565476076,0.6696971989501466,0
20.0,0,0.05352761431492159,11,25.664154234575832,8.738694838660267,0.42855884497725055,1
20.221965983506934,0,-0.10294730821370773,9,30.085669382028257,8.930499675216035,0.5526524760649205,1
20.0,1,0.1771977473217261,10,24.21724405861496,6.120599375649336,0.15970352997854947,0
20.0,0,-0.09030977531709677,10,23.98134207487309,9.193846783368288,0.4301704226469515,1
20.0,1,0.08599881243477858,9,23.51016714000404,8.794757931572924,0.39662337923931673,0
20.0,0,-0.10565845186676981,10,28.146032624366217,9.748632094430754,0.5998959307644637,0
20.0,1,0.10672237108575167,11,30.546514581461857,9.08808019766006,0.5991182840991487,1
20.0,0,-0.09851218737785372,8,34.139977180642106,9.493282578696467,0.7153289966116771,0
20.0,1,0.0918401182374603,8,29.403821758469494,9.857228319348504,0.6736943304145288,0
20.0,0,0.02870208213246994,7,27.400741387599403,9.190933294912599,0.5453014415720562,1
20.0,0,-0.0954404454397198,11,32.091245884644984,9.802810398561242,0.6926525124063159,1
20.0,0,0.03977007479131878,13,26.445273294177152,8.909608692100182,0.458441532295049,0
20.0,1,0.09997058793911995,10,28.82839416885076,9.802027641075075,0.6462920577705404,0
20.0,1,0.040855987654487835,8,31.914995916471252,9.215061512206486,0.6523724199075094,0
20.0,1,0.12250424072951394,9,28.8963585256637,9.524796380042291,0.6230082977186414,0
20.0,1,0.02621241694637655,9,23.86366816799715,9.466602087970868,0.4804660889378861,0
20.0,0,-0.07719240158378793,9,23.777602703101287,4.5828522912809415,0.07041321003340925,0
20.0,1,0.18722625367301005,7,29.09218751195427,9.614687273976422,0.6552026542697181,1
20.0,0,-0.06569510399052564,9,31.436371252414787,9.842884935557766,0.6945085195710178,1
20.0,0,-0.0870532828540313,8,26.660904815074094,8.451668436382464,0.4154265960006164,0
20.0,0,-0.026067898499332942,8,27.996186945924727,9.764321275757753,0.6174575992237046,0
20.0,0,-0.05038165612328144,9,26.94632318583741,9.775461141650007,0.5857012605243751,1
41.88825767893813,0,-0.058049981437460485,14,45.97190214105337,9.934545201514338,0.9031962332010389,1
20.0,1,0.0835634596769097,9,26.98518881721202,9.86193819574013,0.6130901353444265,0
20.0,0,-0.09019607118689943,7,24.450258005007882,8.111838455272885,0.32908181992271596,0
20.0,0,-0.023882922813592444,7,24.844742790123988,4.980673919158769,0.09927394687548376,0
20.0,1,0.01985393025384019,10,31.665191439609114,8.978277656391025,0.6069540015192139,1
20.0,1,0.09197271888631986,12,26.87761036005154,9.83803242857446,0.594895048106402,1
20.0,0,0.10882633962739119,9,31.894841415072793,9.754719334397048,0.7130630777097817,1
20.0,0,-0.08740983910540379,7,29.570477637753278,8.726829361578988,0.5271158080557039,1
20.0,0,-0.08681796022479232,10,27.426919919312017,7.505907017371461,0.314573815015102,1
20.0,1,0.2295383870070048,7,30.260372750165075,9.554671594445606,0.6791687834722757,1
20.0,1,0.20667434283121233,8,24.444886349066703,9.604553465713927,0.5399466948840002,0
20.0,0,-0.05459998932058896,9,23.67334627086486,7.326993771847754,0.2301582277033746,0
20.0,1,0.08918887592799285,9,26.943119679817322,9.743825797431583,0.598656378250757,0
20.0,0,0.0015771152307567649,9,25.273550816506347,9.17883481272916,0.47666983926680995,0
20.0,0,-0.11777770394517029,9,28.183507338418508,9.790676815570672,0.6091762127211588,0
20.0,1,0.0016203207574376766,9,28.528898001976856,9.38664428584788,0.5832361964114443,0
20.0,1,0.08694847728305677,8,28.268966033909365,9.39885054449782,0.5938300822994569,1
20.0,0,-0.08373151949329471,8,24.881513208764567,9.76609751444772,0.5347836825523699,1
20.0,0,0.003992611373351829,7,29.936143939637056,9.0820757594032,0.5910870028930648,1
20.0,1,0.12715014751993403,8,27.695323201544,9.685020291582491,0.6190795125268529,0
20.0,1,0.15808921329691616,8,27.463993682335293,9.730299130667126,0.6226048013529178,1
20.0,0,-0.022847244988384696,9,21.05079885972024,9.250415438009084,0.3794023956159125,1
20.0,1,0.10973467307907325,11,25.790952049125494,9.228206167468054,0.4994513801179166,0
20.0,0,-0.0627706445916612,7,24.24426667033716,8.353848427338411,0.35475052848955174,1
20.0,1,0.025364857660842732,10,35.0,9.914043414934358,0.7753281659859541,1
20.0,1,0.18045450916924433,8,24.46470146038798,8.522512082766859,0.40323087149994163,0
20.0,1,0.16334119687231652,7,27.847199734760185,9.804428615195459,0.6457517280134956,1
20.0,1,0.19480562068897977,8,30.573539616823986,9.703303641389763,0.693478877138377,0
20.0,0,-0.15040526640096974,8,29.999794842422034,9.12559544857748,0.5738557353424432,1
20.0,1,0.1835999156602468,8,33.11652744910796,9.947842415441547,0.7662756316347946,1
20.0,0,-0.09578458975429816,7,31.698580544149433,9.478823377581648,0.6666761100665606,1
20.0,0,0.050421496826411394,8,30.464784659054363,9.901108329025988,0.6968344624704832,0
20.0,1,-0.02772889573402726,8,27.613559000375997,9.811720289209685,0.6138150154302711,0
20.0,1,0.0640936593670487,12,30.89101257582004,9.8761257161164,0.6879786438402338,1
20.0,1,-0.03289650852062481,9,25.35919775908806,9.365419470084941,0.4978079525605797,1
20.0,1,0.06698598798575306,11,25.133097315760658,7.904606340382321,0.3205698563089155,0
20.0,0,0.026861570566303117,13,27.778928909200182,9.045789578962918,0.507095394316382,1
20.0,0,0.057369092991721216,8,27.287521409426894,9.78561973245766,0.6130787173233804,1
20.0,0,-0.05481441638902157,11,30.506717990681917,9.911010007929018,0.6744781050737296,1
20.0,1,0.04546670065737746,12,27.930599880046614,9.055929976044684,0.5187995193092534,0
20.0,0,0.05670385606746797,9,25.28536110659732,9.134399320057314,0.47829819227147924,0
20.0,1,0.1027553185923411,8,27.809178423476776,9.042465939966464,0.540797593822136,0
20.0,1,0.09703103837960614,10,25.71194729809947,9.819216826153452,0.5740171247574354,0
20.0,1,0.12813121595567212,9,27.777687582580125,9.082132087577358,0.5428821204993791,0
20.0,0,-0.1047540670286764,8,24.342015079879733,8.987069047740288,0.421988553515883,1
20.0,1,0.17503755509243746,7,32.22192949527408,9.932145825412325,0.7516808218760144,1
